first_name,last_name,team,position,hair_style,hair_color,skin_color,pro_bowl,nfl_icon,tattoo_left,tattoo_right,tendency,face_id,sleeves,left_hand,right_hand,left_wrist,right_wrist,left_elbow,right_elbow,left_knee,right_knee,left_shoe,right_shoe,neck_pad,mouthpiece,breathing_strip,eye_black,helmet,face_mask,visor,awareness,speed,acceleration,agility,strength,elusiveness,carrying,trucking,catching,jumping,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,throw_on_the_run,playaction,pass_block,run_block,tackle,kick_power,kick_accuracy,kick_return,stamina,injury,run_block_power,run_block_finesse,pass_block_power,pass_block_finesse,break_tackle,toughness,handedness,jersey_number,height,weight,age,birthdate,years_pro,college,draft_round,draft_pick,contract_length,contract_years_left,total_salary,signing_bonus,role_one,role_two
Nate,Davis,Titans,RG,3,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,65,77,70,84,12,40,20,25,66,30,6,6,6,6,6,67,70,45,24,21,10,80,87,71,70,65,68,7,82,Right,64,75,316,22,9/23/1996,0,North Carolina-Charlotte,3,18,4,4,3700180,934680,45,45
Jordan,Williams,Titans,ROLB,7,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,40,76,262,26,3/23/1993,4,Tennessee,15,63,2,2,1230000,0,45,45
Kamalei,Correa,Titans,ROLB,7,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,83,87,84,75,31,50,28,50,84,22,6,6,6,6,6,45,45,82,21,19,10,84,89,44,44,43,44,16,87,Right,44,75,241,25,4/27/1994,3,Boise State,2,10,4,1,5749638,3542903,45,45
Derick,Roberson,Titans,ROLB,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,50,75,250,23,11/15/1995,0,Sam Houston State,15,63,3,3,1765000,25000,45,45
Harold,Landry III,Titans,ROLB,3,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,84,89,86,78,43,47,36,50,86,23,6,6,6,6,6,45,45,81,18,14,15,87,88,45,45,45,45,36,88,Right,58,74,252,23,6/5/1996,1,Boston College,2,9,4,3,6733690,4243305,45,45
Kevin,Pamphile,Titans,RT,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,73,79,66,82,11,35,19,25,78,22,6,6,6,6,6,65,61,50,21,20,10,75,93,62,58,66,63,6,75,Right,66,77,315,28,11/27/1990,5,Purdue,5,21,1,1,1600000,350000,45,45
Austin,Pasztor,Titans,RT,9,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,55,77,64,83,10,44,11,35,74,25,6,6,6,6,6,69,64,39,20,20,10,76,95,63,66,70,66,5,74,Right,68,79,307,28,11/26/1990,7,Virginia,15,63,2,1,1720000,0,45,45
Dennis,Kelly,Titans,RT,9,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,59,76,63,86,12,40,20,40,73,30,6,6,6,6,6,68,65,33,25,25,10,85,92,62,67,66,69,6,83,Right,71,80,321,29,1/16/1990,7,Purdue,5,25,3,1,3050000,400000,45,45
A.T.,Hall,Titans,RT,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,73,76,303,23,1/26/1996,0,Stanford,15,63,3,3,1760000,5000,45,45
Jack,Conklin,Titans,RT,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,72,81,63,87,14,29,24,24,74,22,5,5,5,5,5,81,77,34,18,19,9,88,92,74,81,82,79,7,95,Right,78,78,308,25,8/17/1994,3,Michigan State,1,8,4,1,15897658,15897658,45,45
Kenny,Vaccaro,Titans,SS,5,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,85,89,88,69,57,66,65,69,90,35,6,6,6,6,6,35,35,76,19,18,54,96,92,35,35,35,35,42,90,Right,24,72,214,28,2/15/1991,6,Texas,1,15,4,4,24000000,7250000,45,45
D'Andre,Payne,Titans,SS,2,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,28,70,188,23,5/17/1996,0,Iowa State,15,63,3,3,1755000,0,45,45
Amani,Hooker,Titans,SS,7,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,88,89,90,62,69,65,32,69,88,42,34,28,24,27,16,35,35,70,55,44,44,89,86,35,35,35,35,55,81,Right,37,71,210,21,6/14/1998,0,Iowa,4,20,4,4,3256288,736288,45,45
JoJo,Tillery,Titans,SS,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,47,71,205,22,6/22/1997,0,Wofford,15,63,3,3,1759000,4000,45,45
Beau,Brinkley,Titans,TE,7,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,73,82,76,69,35,69,45,56,77,25,10,10,10,10,10,61,49,60,19,26,10,76,92,40,35,58,49,20,75,Right,48,76,260,29,1/25/1990,7,Missouri,15,63,5,1,5750000,840000,45,45
Parker,Hesse,Titans,TE,7,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,49,75,261,24,5/26/1995,0,Iowa,15,63,3,3,1755000,0,45,45
Jonnu,Smith,Titans,TE,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,87,88,76,78,71,74,68,79,88,35,6,6,6,6,6,55,61,29,26,26,20,88,88,53,60,54,52,73,80,Right,81,75,248,23,8/22/1995,2,Florida International,3,36,4,2,3175913,706288,45,45
Delanie,Walker,Titans,TE,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,85,84,82,78,64,74,77,90,87,35,15,10,6,10,6,59,79,41,22,25,44,89,88,72,79,58,56,66,75,Right,82,74,248,35,8/12/1984,13,Central Missouri State,6,15,3,2,17000000,10570000,45,45
Anthony,Firkser,Titans,TE,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,78,84,83,71,54,71,64,77,77,22,6,6,6,6,6,60,55,38,13,13,10,82,86,54,52,58,53,62,78,Right,86,74,246,24,2/19/1995,2,Harvard,15,63,2,1,1050000,0,45,45
Cole,Wick,Titans,TE,7,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,76,85,78,70,61,70,67,76,86,20,6,6,6,6,6,58,67,37,21,19,18,85,86,63,65,57,52,64,81,Right,89,78,257,25,11/30/1993,3,Incarnate Word (Tex.),15,63,3,2,1935000,0,45,45
DeAngelo,Yancey,Titans,WR,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,10,73,220,24,11/18/1994,2,Purdue,5,47,2,2,1080000,0,45,45
Adam,Humphries,Titans,WR,4,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,88,89,87,65,79,73,41,89,83,33,15,10,6,10,6,25,56,28,25,30,83,88,87,35,30,10,10,75,66,Right,10,71,195,26,6/24/1993,4,Clemson,15,63,4,4,36000000,12000000,45,45
A.J.,Brown,Titans,WR,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,89,91,84,66,79,76,48,83,86,34,15,10,6,10,6,41,55,23,17,16,72,91,88,37,31,24,19,74,85,Right,11,73,226,22,6/30/1997,0,Mississippi,2,19,4,4,5652000,2882000,45,45
Cameron,Batson,Titans,WR,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,93,91,92,56,78,68,37,78,92,31,15,10,6,10,6,30,45,35,17,18,81,88,87,15,11,10,12,67,80,Right,12,68,175,23,12/20/1995,1,Texas Tech,15,63,2,1,1050000,0,45,45
Taywan,Taylor,Titans,WR,2,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,92,94,93,62,82,72,44,81,90,28,23,18,13,26,20,38,62,31,23,17,75,93,94,22,14,12,12,77,86,Right,13,71,203,24,3/2/1995,2,Western Kentucky,3,8,4,2,3681012,916012,45,45
Kalif,Raymond,Titans,WR,4,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,94,95,91,53,75,66,32,79,82,35,15,10,6,10,6,38,44,44,23,22,80,88,86,26,19,21,19,73,75,Right,14,68,182,25,8/8/1994,3,Holy Cross,15,63,2,2,1380000,0,45,45
Darius,Jennings,Titans,WR,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,90,93,85,61,77,72,28,78,88,38,32,27,21,32,15,30,49,27,24,22,79,88,90,30,25,10,11,73,72,Left,15,70,180,27,6/28/1992,4,Virginia,15,63,2,1,1350000,0,45,45
Cody,Hollister,Titans,WR,7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,16,76,216,25,11/18/1993,2,Arkansas,15,63,2,2,1080000,0,45,45
Tanner,McEvoy,Titans,WR,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,87,89,87,66,78,72,57,79,87,79,59,58,52,48,31,55,57,51,19,21,48,86,88,40,42,35,35,-1,87,Right,16,78,230,26,1/26/1993,3,Wisconsin,15,63,2,2,1540000,0,45,45
Tajae,Sharpe,Titans,WR,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,88,91,92,66,77,74,36,84,82,29,15,10,6,10,6,38,54,28,23,22,67,88,89,38,31,21,19,75,81,Right,19,74,194,24,12/23/1994,3,Massachusetts,5,12,4,1,2614884,274884,45,45
Papi,White,Titans,WR,5,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,80,69,168,23,7/19/1996,0,Ohio U.,15,63,2,2,1080000,0,45,45
Anthony,Ratliff-Wlms.,Titans,WR,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,87,89,87,60,75,68,49,77,84,41,36,32,24,36,26,22,43,28,20,20,83,89,87,30,26,24,20,69,88,Right,83,71,195,22,6/17/1997,0,North Carolina,15,63,3,3,1757500,2500,45,45
Corey,Davis,Titans,WR,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,90,91,91,72,74,74,61,88,92,33,26,20,18,27,24,57,58,31,18,18,20,91,87,37,35,30,25,78,87,Right,84,75,209,24,1/11/1995,2,Western Michigan,1,5,4,2,25394750,25394750,45,45
John,Keenoy,Vikings,C,4,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,52,75,300,22,2/26/1997,0,Western Michigan,15,63,3,3,1757500,2500,45,45
Garrett,Bradbury,Vikings,C,4,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,75,84,73,89,22,46,34,54,76,30,6,6,6,6,6,74,77,44,21,20,10,88,86,74,79,73,76,30,89,Right,56,75,306,24,6/20/1995,0,North Carolina State,1,18,4,4,12882870,12882870,45,45
Brett,Jones,Vikings,C,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,68,74,58,84,24,36,30,29,74,24,6,6,6,6,6,76,68,41,20,20,9,83,86,67,70,75,77,14,78,Right,61,74,314,28,7/29/1991,6,Regina (Canada),15,63,1,1,810000,90000,45,45
Cornelius,Edison,Vikings,C,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,67,75,312,26,7/10/1993,4,Portland State,15,63,2,2,1230000,0,45,45
Mackensie,Alexander,Vikings,CB,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,90,91,88,59,65,57,28,54,88,27,6,6,6,6,6,10,16,45,18,17,70,90,89,33,34,33,34,55,73,Right,20,70,192,25,11/12/1993,3,Clemson,2,22,4,1,4316308,2435328,45,45
Mike,Hughes,Vikings,CB,5,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,89,91,94,67,71,72,34,75,85,23,6,6,6,6,6,35,35,52,22,24,82,94,93,35,35,35,35,63,84,Right,21,70,189,22,2/11/1997,1,Central Florida,1,30,4,3,9867484,8689994,45,45
Holton,Hill,Vikings,CB,10,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,89,90,89,59,62,54,51,56,76,12,6,6,6,6,6,35,35,66,12,10,72,90,85,35,35,35,35,50,81,Right,24,74,196,22,3/28/1997,1,Texas,15,63,3,2,1725000,15000,45,45
Trae,Waynes,Vikings,CB,10,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,94,92,86,67,65,54,10,71,88,25,6,6,6,6,6,35,35,51,15,14,39,93,88,35,35,35,35,55,82,Right,26,72,190,27,7/25/1992,4,Michigan State,1,11,5,1,12944364,12944364,45,45
Xavier,Rhodes,Vikings,CB,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,91,90,87,72,65,65,50,71,96,35,6,6,6,6,6,35,35,58,19,22,40,92,88,35,35,35,35,55,84,Right,29,73,218,29,6/19/1990,6,Florida State,1,25,6,4,70100000,20026000,45,45
Duke,Thomas,Vikings,CB,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,92,91,90,61,63,40,10,64,83,17,6,6,6,6,6,30,30,47,17,12,60,89,90,35,35,35,35,55,85,Right,34,71,185,25,5/21/1994,3,Texas,15,63,1,1,500000,2500,45,45
Craig,James,Vikings,CB,1,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,89,89,87,56,64,58,25,60,80,25,6,6,6,6,6,10,18,55,10,11,84,89,83,35,35,35,35,43,82,Right,36,70,195,23,4/29/1996,1,Southern Illinois,15,63,3,2,1710000,0,45,45
Bene',Benwikere,Vikings,CB,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,88,87,89,57,70,65,25,70,96,79,71,68,66,39,35,45,45,56,20,20,45,92,93,45,45,45,45,-1,70,Right,37,72,195,27,9/3/1991,5,San Jose State,5,20,1,1,805000,0,45,45
Kris,Boyd,Vikings,CB,2,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,91,89,87,65,75,73,46,60,87,20,10,10,10,10,10,40,35,61,19,14,57,89,88,35,35,35,35,68,80,Right,38,71,201,22,9/12/1996,0,Texas,7,25,4,4,2629676,109676,45,45
Hercules,Mata'afa,Vikings,DT,5,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,80,87,77,81,25,31,29,35,77,12,6,6,6,6,6,45,45,75,14,12,10,88,91,45,45,45,45,27,85,Right,51,74,265,23,9/18/1995,1,Washington State,15,63,3,2,1714000,19000,45,45
Tito,Odenigbo,Vikings,DT,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,60,75,315,23,7/13/1996,0,Miami (Fla.),15,63,3,3,1757500,2500,45,45
Curtis,Cothran,Vikings,DT,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,78,84,60,83,32,43,35,35,71,25,6,6,6,6,6,45,45,80,19,14,10,78,88,45,45,45,45,17,84,Right,66,77,283,24,2/24/1995,1,Penn State,15,63,2,2,1080000,0,45,45
Jalyn,Holmes,Vikings,DT,3,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,78,85,63,87,38,59,58,56,78,23,6,6,6,6,6,45,45,78,10,10,10,82,90,45,45,45,45,27,89,Right,92,77,283,23,1/25/1996,1,Ohio State,4,6,4,3,3191396,731396,45,45
Shamar,Stephen,Vikings,DT,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,64,79,63,85,10,39,31,30,78,21,6,6,6,6,6,45,45,81,11,12,10,80,90,45,45,45,45,10,86,Right,93,77,310,28,2/25/1991,5,Connecticut,7,28,3,3,12450000,4900000,45,45
Jaleel,Johnson,Vikings,DT,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,66,79,71,82,23,32,44,37,70,23,6,6,6,6,6,45,45,80,19,13,10,80,93,45,45,45,45,18,88,Right,94,75,316,25,7/12/1994,2,Iowa,4,13,4,2,3078360,678360,45,45
Ifeadi,Odenigbo,Vikings,DT,4,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,82,86,73,80,18,26,32,32,77,28,6,6,6,6,6,45,45,74,15,24,10,87,88,45,45,45,45,10,82,Right,95,75,258,25,4/8/1994,2,Northwestern,7,28,2,2,1230000,0,45,45
Armon,Watts,Vikings,DT,10,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,65,79,69,84,22,30,33,24,75,22,6,6,6,6,6,45,45,78,20,19,9,83,87,44,45,45,44,11,84,Right,96,77,298,23,7/22/1996,0,Arkansas,6,30,4,4,2689096,169096,45,45
Linval,Joseph,Vikings,DT,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,75,79,63,98,10,40,25,24,72,20,6,6,6,6,6,45,45,85,15,16,10,88,87,45,45,45,45,10,76,Right,98,76,329,30,10/10/1988,9,East Carolina,2,14,6,4,50000000,11150000,45,45
C.J.,Ham,Vikings,FB,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,83,87,82,77,64,79,79,68,88,32,27,23,18,24,17,72,56,36,18,12,51,83,90,53,47,51,46,63,88,Right,30,71,235,26,7/22/1993,3,Augustana (S.D.),15,63,1,1,645000,0,45,45
Khari,Blasingame,Vikings,FB,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,48,72,233,23,7/1/1996,0,Vanderbilt,15,63,3,3,1765000,30000,45,45
Isaiah,Wharton,Vikings,FS,3,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,35,73,205,23,11/1/1995,0,Rutgers,15,63,3,3,1755000,0,45,45
Derron,Smith,Vikings,FS,4,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,85,89,84,70,71,64,54,76,83,50,45,44,35,39,25,35,35,54,20,20,74,89,81,35,35,35,35,56,75,Right,37,70,198,27,2/4/1992,4,Fresno State,6,37,1,1,725000,2500,45,45
Marcus,Epps,Vikings,FS,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,87,88,90,63,62,57,30,64,91,27,14,12,10,6,6,35,35,71,18,17,60,89,88,33,34,33,34,53,83,Right,39,72,195,23,1/27/1996,0,Wyoming,6,31,4,4,2688756,168756,45,45
Anthony,Harris,Vikings,FS,10,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,87,90,88,59,61,52,37,66,87,21,6,6,6,6,20,35,35,57,22,15,30,87,86,45,45,45,45,-1,72,Right,41,73,197,27,10/9/1991,4,Virginia,15,63,1,1,3095000,0,45,45
Mike,Boone,Vikings,HB,10,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,23,70,206,24,6/30/1995,1,Cincinnati,15,63,3,2,1717500,7500,45,45
Alexander,Mattison,Vikings,HB,10,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,86,90,80,70,71,91,78,68,87,25,21,15,12,19,13,55,36,35,15,13,74,90,88,30,25,37,31,78,87,Right,25,71,221,21,6/19/1998,0,Boise State,3,38,4,4,3471180,822172,45,45
Ameer,Abdullah,Vikings,HB,1,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,89,94,90,68,79,81,59,66,90,35,30,25,15,10,10,62,37,42,23,21,83,86,84,19,18,48,44,74,85,Right,31,69,203,26,6/13/1993,4,Nebraska,2,22,1,1,810000,45000,45,45
Dalvin,Cook,Vikings,HB,10,2,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,91,92,94,74,87,87,75,68,75,40,38,32,25,32,27,67,39,28,17,21,65,90,84,30,32,33,28,90,81,Right,33,70,210,24,8/10/1995,2,Florida State,2,9,4,2,6353310,3979375,45,45
De'Angelo,Henderson,Vikings,HB,5,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,90,92,76,76,61,83,80,65,82,32,24,25,15,30,27,42,38,22,13,10,75,85,88,25,24,29,24,62,77,Right,35,67,208,26,11/24/1992,2,Coastal Carolina,6,43,1,1,645000,0,45,45
Kai,Forbath,Vikings,K,7,4,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,75,71,65,44,31,42,10,35,65,35,35,30,25,20,25,16,21,23,86,86,10,89,86,21,21,16,16,-1,65,Right,2,71,197,30,9/2/1987,8,UCLA,15,63,1,1,570000,0,45,45
Dan,Bailey,Vikings,K,4,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,67,64,64,39,25,45,15,40,50,45,33,25,20,20,20,10,15,20,92,77,10,84,81,16,16,16,14,15,75,Right,5,72,193,31,1/26/1988,8,Oklahoma State,15,63,1,1,1000000,250000,45,45
Stacy,Keely,Vikings,LE,2,0,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,74,78,220,24,5/15/1995,0,Alabama-Birmingham,15,63,3,3,1755000,0,45,45
Karter,Schult,Vikings,LE,7,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,79,75,265,25,12/21/1993,2,Northern Iowa,15,63,1,1,500000,5000,45,45
Tashawn,Bower,Vikings,LE,5,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,79,82,75,77,40,29,31,36,77,24,6,6,6,6,6,45,45,76,18,14,28,77,88,46,45,44,45,30,81,Right,90,77,250,24,2/18/1995,2,LSU,15,63,3,1,1680000,45000,45,45
