Team,First Name,Last Name,Position,Awareness,Speed,Acceleration,Agility,Strength,Elusiveness,Carrying,Trucking,Catching,Jumping,Throw Power,Throw Accuracy Short,Throw Accuracy Mid,Throw Accuracy Deep,Throw on the Run,Throw Accuracy,Pass Block,Run Block,Pass Block Strength,Pass Block Footwork,Run Block Strength,Run Block Footwork,Tackle,Kick Power,Kick Accuracy,Kick Return,Stamina,Injury,Toughness
Saints,Tim,Lelito,LG,82,60,77,55,87,,30,20,40,76,30,6,6,6,,,71,92,,,,,45,22,21,10,82,96,79
Saints,Stephone,Anthony,LOLB,73,86,89,84,75,,55,50,66,88,30,6,6,6,,,45,45,,,,,87,20,20,10,89,90,75
Saints,Kasim,Edebali,LOLB,67,79,86,74,74,,40,25,39,82,36,6,6,6,,,45,45,,,,,71,37,16,10,83,91,76
Saints,Dillon,Lee,LOLB,45,78,86,75,77,,50,40,59,75,30,6,6,6,,,45,45,,,,,79,30,30,10,85,88,85
Saints,Terron,Armstead,LT,88,80,85,75,83,,62,35,65,84,30,6,6,6,,,95,93,,,,,37,25,25,10,92,92,73
Saints,Tyrus,Thompson,LT,49,61,75,67,88,,40,19,27,79,11,6,6,6,,,79,74,,,,,32,15,12,10,68,83,61
Saints,James,Laurinaitis,MLB,88,77,86,78,73,,65,59,72,74,14,6,6,6,,,45,45,,,,,83,12,10,10,98,98,93
Saints,Michael,Mauti,MLB,71,76,79,72,78,,65,49,64,76,27,6,6,6,,,45,45,,,,,86,22,19,12,87,72,88
Saints,Nathan,Stupar,MLB,79,81,88,75,78,,60,44,54,81,37,6,6,6,,,45,45,,,,,78,18,35,10,88,92,72
Saints,Thomas,Morstead,P,68,72,76,61,58,,35,10,30,49,35,30,30,25,,,19,22,,,,,14,94,90,10,90,95,75
Saints,Drew,Brees,QB,98,68,71,63,53,,62,20,38,52,89,94,93,87,,,25,26,,,,,26,21,35,10,95,97,96
Saints,Garrett,Grayson,QB,54,81,82,72,52,,57,27,28,82,89,74,73,71,,,17,19,,,,,21,10,9,8,89,83,80
Saints,Luke,McCown,QB,79,71,75,59,59,,63,20,23,52,84,83,79,73,,,14,11,,,,,18,12,12,10,92,82,84
Saints,Hau'oli,Kikaha,RE,74,75,83,82,75,,54,40,52,84,10,6,6,6,,,55,45,,,,,75,25,21,10,83,77,78
Saints,David,Onyemata,RE,45,70,85,71,89,,30,26,40,83,13,6,6,6,,,23,27,,,,,78,29,12,10,81,89,85
Saints,Bobby,Richardson,RE,70,72,82,65,79,,40,15,27,68,15,6,6,6,,,45,45,,,,,74,15,14,10,83,79,76
Saints,Davis,Tull,RE,52,86,88,82,78,,60,44,46,93,20,6,6,6,,,45,45,,,,,65,14,15,10,80,68,82
Saints,Senio,Kelemete,RG,70,62,77,66,86,,40,25,26,69,14,6,6,6,,,73,80,,,,,67,13,13,10,79,84,92
Saints,Andrus,Peat,RG,69,66,78,64,86,,40,25,30,80,25,6,6,6,,,73,82,,,,,34,24,22,10,76,90,67
Saints,Landon,Turner,RG,45,53,73,55,85,,39,25,35,51,11,6,6,6,,,71,73,,,,,35,14,12,10,80,93,85
Saints,Dannell,Ellerbe,ROLB,80,80,84,82,65,,55,45,57,74,33,6,6,6,,,45,45,,,,,77,20,21,10,91,85,90
Saints,Craig,Robertson,ROLB,77,77,84,82,68,,55,44,69,72,30,6,6,6,,,45,45,,,,,86,20,20,10,86,87,85
Saints,Tony,Steward,ROLB,61,84,89,83,81,,65,45,59,84,25,6,6,6,,,45,45,,,,,77,22,20,10,86,74,76
Saints,Zach,Strief,RT,87,53,69,49,89,,40,10,20,37,14,6,6,6,,,79,86,,,,,35,16,16,6,85,91,87
Saints,Avery,Young,RT,42,60,76,65,75,,59,44,61,63,31,5,5,5,,,72,77,,,,,35,27,15,10,84,88,80
Saints,Trae,Elston,SS,41,89,93,89,61,,65,55,63,82,26,6,6,6,,,45,45,,,,,72,23,19,35,88,78,87
Saints,Roman,Harper,SS,68,80,84,75,72,,65,44,52,79,17,6,6,6,,,45,45,,,,,72,14,12,30,87,94,87
Saints,Jamarca,Sanford,SS,67,87,90,78,65,,55,32,49,81,24,6,6,6,,,45,45,,,,,73,26,19,35,88,92,90
Saints,Kenny,Vaccaro,SS,68,85,90,88,65,,66,65,67,90,35,6,6,6,,,45,45,,,,,74,19,18,54,96,92,90
Saints,RaShaun,Allen,TE,44,82,84,82,72,,69,67,72,88,35,15,10,6,,,50,66,,,,,35,35,31,10,82,85,65
Saints,Justin,Drescher,TE,75,55,76,68,74,,60,35,65,62,20,8,8,8,,,69,52,,,,,62,16,14,10,82,88,85
Saints,Coby,Fleener,TE,75,86,89,84,75,,74,68,82,89,25,15,10,6,,,70,77,,,,,42,26,20,10,90,85,75
Saints,Josh,Hill,TE,71,82,86,83,70,,71,67,80,87,40,19,17,14,,,66,78,,,,,35,20,20,30,81,89,67
Saints,Michael,Hoomanawanui,TE,78,76,82,68,84,,77,78,79,60,21,6,6,6,,,53,74,,,,,50,42,40,25,78,79,90
Saints,Brandon,Coleman,WR,66,87,88,82,74,,69,71,82,84,40,15,10,6,,,44,55,,,,,32,14,22,25,86,88,68
Saints,Brandin,Cooks,WR,82,96,93,96,54,,65,39,89,87,34,15,10,6,,,32,38,,,,,25,21,20,87,93,92,74
Saints,Jared,Dangerfield,WR,42,90,92,88,67,,63,45,75,87,29,15,10,6,,,47,57,,,,,21,11,11,59,89,88,75
Saints,Jake,Lampman,WR,41,86,89,86,59,,63,64,75,73,27,15,10,6,,,17,62,,,,,27,73,69,65,88,87,96
Saints,Hakeem,Nicks,WR,74,84,89,81,75,,73,72,83,93,27,15,10,6,,,47,41,,,,,27,25,15,24,93,79,96
Saints,Willie,Snead,WR,79,87,93,86,63,,77,34,85,86,25,15,10,6,,,35,56,,,,,30,15,14,78,91,90,71
Saints,Michael,Thomas,WR,66,88,91,91,71,,70,32,83,88,24,15,10,6,,,40,52,,,,,27,23,22,25,88,90,76
Seahawks,Justin,Britt,C,75,65,80,65,86,,40,14,35,77,11,6,6,6,,,74,77,,,,,35,15,12,10,83,85,84
Seahawks,Joey,Hunt,C,61,63,76,68,88,,31,20,26,61,24,6,6,6,,,76,77,,,,,33,20,20,9,84,89,84
Seahawks,Patrick,Lewis,C,69,60,75,57,84,,40,20,25,76,30,6,6,6,,,77,78,,,,,55,25,25,10,84,95,82
Seahawks,Brandon,Browner,CB,80,85,83,85,69,,59,55,77,89,29,6,6,6,,,45,45,,,,,64,32,31,39,93,88,72
Seahawks,Marcus,Burley,CB,61,92,93,87,55,,59,45,58,83,36,6,6,6,,,45,45,,,,,55,26,22,66,91,93,69
Seahawks,DeAndre,Elliott,CB,41,89,88,91,73,,61,36,62,95,36,6,6,6,,,45,45,,,,,54,26,26,49,89,86,78
Seahawks,George,Farmer,CB,51,92,90,86,72,,73,61,77,84,45,43,35,33,,,49,54,,,,,52,18,19,50,85,75,84
Seahawks,Stanley,Jean-Baptiste,CB,53,86,90,93,52,,64,45,72,97,38,6,6,6,,,45,45,,,,,48,36,33,40,88,93,65
Seahawks,Jeremy,Lane,CB,75,88,88,88,48,,60,16,68,96,22,6,6,6,,,45,45,,,,,63,25,25,70,93,90,66
Seahawks,DeShawn,Shead,CB,72,86,87,78,72,,65,61,61,90,30,15,10,10,,,45,45,,,,,70,20,15,55,84,90,75
Seahawks,Richard,Sherman,CB,90,89,90,96,75,,66,51,85,98,12,6,6,6,,,45,45,,,,,70,12,10,51,99,96,94
Seahawks,Tharold,Simon,CB,69,87,89,88,47,,64,45,65,85,25,6,6,6,,,45,45,,,,,63,15,11,45,90,85,65
Seahawks,Tye,Smith,CB,51,86,88,86,65,,66,32,64,87,36,6,6,6,,,45,45,,,,,45,21,15,60,88,94,70
Seahawks,Justin,Hamilton,DT,59,68,77,62,85,,40,28,35,80,29,6,6,6,,,45,45,,,,,73,26,21,15,69,87,72
Seahawks,Jordan,Hill,DT,67,63,80,69,84,,43,19,30,76,19,6,6,6,,,45,45,,,,,74,11,17,10,69,93,84
Seahawks,Quinton,Jefferson,DT,51,74,84,75,79,,39,25,42,77,10,6,6,6,,,22,33,,,,,77,21,20,10,82,86,83
Seahawks,Jarran,Reed,DT,64,65,79,68,90,,33,29,30,79,23,6,6,6,,,22,32,,,,,88,17,17,9,80,91,87
Seahawks,Ahtyba,Rubin,DT,79,60,78,55,92,,40,20,48,61,26,6,6,6,,,45,45,,,,,83,25,25,10,77,90,90
Seahawks,Sealver,Siliga,DT,78,56,74,56,88,,40,15,35,55,14,6,6,6,,,45,45,,,,,89,17,11,10,70,90,84
Seahawks,Steven,Terrell,FS,55,92,90,87,61,,65,35,70,89,30,6,6,6,,,45,45,,,,,55,18,19,50,87,90,72
Seahawks,Earl,Thomas III,FS,87,91,93,93,59,,67,40,78,92,30,10,6,6,,,45,45,,,,,77,20,15,77,97,93,82
Seahawks,Zac,Brooks,HB,68,86,84,89,61,,73,65,65,84,35,6,6,6,,,46,46,,,,,38,30,30,80,88,83,85
Seahawks,Alex,Collins,HB,63,88,88,91,70,,75,65,52,87,28,10,10,10,,,49,30,,,,,37,21,20,32,87,91,88
Seahawks,Tre,Madden,HB,40,84,87,80,83,,75,83,55,80,35,30,25,15,,,52,55,,,,,55,15,14,45,84,78,81
Seahawks,Christine,Michael,HB,68,89,93,92,78,,75,83,54,94,45,40,35,33,,,49,45,,,,,39,20,22,45,86,84,80
Seahawks,C.J.,Prosise,HB,62,90,90,86,69,,75,80,74,86,21,29,20,18,,,59,40,,,,,31,19,20,52,89,88,86
Seahawks,Thomas,Rawls,HB,79,90,88,82,67,,89,89,57,85,25,30,25,15,,,48,35,,,,,35,15,11,57,87,88,78
Seahawks,Steven,Hauschka,K,68,65,65,64,55,,35,10,30,35,22,25,25,25,,,19,18,,,,,15,96,93,10,80,90,65
Seahawks,Michael,Bennett,LE,82,74,86,76,90,,40,33,45,68,10,6,6,6,,,45,45,,,,,91,30,20,10,90,92,78
Seahawks,Frank,Clark,LE,56,84,89,76,73,,55,35,45,87,26,6,6,6,,,45,49,,,,,65,22,19,10,75,86,72
Seahawks,Ryan,Robinson,LE,53,78,84,76,67,,54,35,40,81,28,6,6,6,,,45,45,,,,,67,15,24,10,69,87,69
Seahawks,Mark,Glowinski,LG,62,67,83,66,91,,40,25,15,80,12,6,6,6,,,76,74,,,,,35,18,16,10,85,92,86
Seahawks,Kristjan,Sokoli,LG,48,77,91,73,89,,40,35,44,87,30,6,6,6,,,65,75,,,,,73,25,25,10,75,90,84
Seahawks,Mike,Morgan,LOLB,70,87,89,77,63,,40,44,55,72,27,6,6,6,,,45,45,,,,,80,20,20,21,88,91,72
Seahawks,Garry,Gilliam,LT,77,70,84,63,83,,35,15,25,84,23,6,6,6,,,77,72,,,,,38,17,18,10,79,84,75
Seahawks,Terry,Poole,LT,49,69,76,63,83,,45,31,35,80,13,6,6,6,,,77,72,,,,,42,15,11,10,82,93,78
Seahawks,Brock,Coyle,MLB,69,84,88,80,77,,60,42,63,87,27,6,6,6,,,45,45,,,,,79,29,19,15,88,93,87
Seahawks,Steve,Longa,MLB,50,81,89,83,78,,53,53,58,77,28,6,6,6,,,45,45,,,,,85,14,17,10,91,89,85
Seahawks,Bobby,Wagner,MLB,87,88,88,85,74,,55,35,73,92,25,6,6,6,,,45,45,,,,,92,20,20,10,97,94,74
Seahawks,Jon,Ryan,P,67,63,69,51,42,,55,10,45,58,49,30,30,25,,,11,14,,,,,31,89,91,10,76,88,74
Seahawks,Trevone,Boykin,QB,48,80,86,92,63,,53,38,31,79,93,76,70,67,,,17,21,,,,,24,21,20,20,89,86,86
Seahawks,Jake,Heaps,QB,51,70,80,66,63,,59,25,30,74,89,77,73,69,,,18,22,,,,,29,22,21,10,90,88,74
Seahawks,Russell,Wilson,QB,91,85,89,92,59,,69,38,68,83,93,93,91,88,,,10,46,,,,,26,10,19,10,97,97,98
Seahawks,Cliff,Avril,RE,86,84,90,78,72,,55,25,64,84,25,6,6,6,,,45,45,,,,,68,20,20,10,84,93,84
Seahawks,Cassius,Marsh,RE,63,82,83,75,66,,55,60,54,83,25,6,6,6,,,45,45,,,,,68,20,21,10,86,92,85
Seahawks,DeAngelo,Tyson,RE,70,70,80,60,85,,35,40,25,73,36,6,6,6,,,45,45,,,,,78,37,16,10,72,86,87
Seahawks,Germain,Ifedi,RG,72,63,80,72,82,,31,28,24,78,21,6,6,6,,,78,83,,,,,35,20,20,8,87,87,83
Seahawks,Rees,Odhiambo,RG,58,64,77,69,83,,31,20,22,75,26,6,6,6,,,77,80,,,,,37,25,25,10,81,79,75
Seahawks,J'Marcus,Webb,RG,72,59,78,65,90,,40,10,21,40,18,6,6,6,,,70,69,,,,,35,12,11,10,79,93,75
Seahawks,Tavaris,Barnes,ROLB,68,79,87,78,74,,48,35,38,78,26,6,6,6,,,45,49,,,,,67,22,19,10,84,83,71
Seahawks,Kevin,Pierre-Louis,ROLB,60,87,89,87,80,,60,54,62,90,25,6,6,6,,,45,45,,,,,82,20,20,10,93,85,65
Seahawks,Eric,Pinkins,ROLB,53,88,87,81,71,,65,60,53,91,30,15,10,10,,,45,45,,,,,70,20,15,40,87,92,80
Seahawks,K.J.,Wright,ROLB,88,79,84,80,69,,55,41,60,74,20,6,6,6,,,45,45,,,,,95,27,23,10,94,95,75
Seahawks,Lene,Maiava,RT,41,67,71,64,89,,24,25,25,60,10,6,6,6,,,72,77,,,,,35,11,15,10,84,78,80
Seahawks,Bradley,Sowell,RT,79,62,73,62,79,,35,21,40,78,16,6,6,6,,,78,78,,,,,40,21,11,10,83,91,66
Seahawks,Kam,Chancellor,SS,86,87,87,83,74,,55,65,78,94,23,6,6,6,,,45,45,,,,,83,14,11,35,95,94,92
Seahawks,Kelcie,McCray,SS,56,87,87,92,53,,66,40,60,82,24,15,10,10,,,45,45,,,,,65,11,15,37,87,90,65
Seahawks,Tyvis,Powell,SS,42,91,89,87,74,,62,40,70,82,26,15,10,10,,,44,44,,,,,71,20,19,48,91,88,79
Seahawks,Drew,Ferris,TE,62,66,71,73,64,,74,35,63,70,35,11,11,11,,,69,42,,,,,60,22,36,10,85,92,79
Seahawks,Jimmy,Graham,TE,85,84,89,87,76,,79,71,88,91,32,30,25,20,,,57,67,,,,,30,22,12,10,89,92,72
Seahawks,Cooper,Helfet,TE,65,79,85,82,73,,69,56,79,81,30,20,15,10,,,50,65,,,,,40,25,25,30,84,90,67
Seahawks,Nick,Vannett,TE,50,76,83,81,73,,76,68,79,80,29,15,10,6,,,63,73,,,,,30,21,19,18,84,86,78
Seahawks,Brandon,Williams,TE,55,84,85,80,77,,69,66,71,87,13,15,10,6,,,65,76,,,,,47,15,19,8,84,79,76
Seahawks,Luke,Willson,TE,75,87,91,83,72,,73,67,79,89,45,15,10,6,,,49,65,,,,,42,22,22,40,85,79,84
Seahawks,Doug,Baldwin,WR,96,91,91,92,49,,75,33,94,89,24,15,10,6,,,25,61,,,,,39,21,18,75,88,92,78
Seahawks,Jeff,Fuller,WR,56,85,86,79,67,,75,69,78,88,35,15,10,5,,,54,62,,,,,35,30,30,35,87,76,72
Seahawks,Antwan,Goodley,WR,51,90,90,84,75,,63,68,82,85,35,25,15,10,,,35,55,,,,,25,17,14,71,87,86,64
Seahawks,Jermaine,Kearse,WR,85,91,93,88,57,,72,51,84,92,35,15,10,6,,,35,48,,,,,32,20,22,44,92,96,85
Seahawks,Kenny,Lawler,WR,55,86,89,90,53,,69,25,80,88,25,15,10,5,,,36,47,,,,,26,23,22,65,88,89,85
Seahawks,Tyler,Lockett,WR,81,93,91,96,49,,71,32,86,85,30,15,10,6,,,30,35,,,,,25,30,25,96,91,81,71
Seahawks,Paul,Richardson,WR,67,94,92,88,49,,68,35,83,90,33,15,10,6,,,45,47,,,,,30,16,17,33,92,77,69
Seahawks,Kevin,Smith,WR,58,87,91,81,62,,78,53,75,92,39,30,28,24,,,49,57,,,,,47,20,20,31,89,88,79
Seahawks,Kasen,Williams,WR,50,85,87,79,70,,77,57,78,93,38,10,10,10,,,40,58,,,,,37,30,30,47,82,83,61
Steelers,B.J.,Finney,C,63,63,73,52,76,,40,24,35,73,26,6,6,6,,,78,75,,,,,35,22,22,10,84,92,83
Steelers,Maurkice,Pouncey,C,80,60,77,72,91,,32,35,34,55,12,6,6,6,,,89,91,,,,,35,15,10,10,88,92,89
Steelers,Quinton,Schooley,C,41,65,82,65,82,,38,20,32,65,24,6,6,6,,,76,76,,,,,35,20,20,9,81,89,84
Steelers,Cody,Wallace,C,78,61,77,54,84,,45,20,40,49,30,6,6,6,,,70,69,,,,,30,25,25,10,77,94,90
Steelers,Greg,Warren,C,79,64,67,58,75,,7,20,27,52,14,8,8,8,,,75,69,,,,,55,13,13,10,85,85,79
Steelers,Artie,Burns,CB,68,88,89,88,56,,60,28,63,87,27,6,6,6,,,43,44,,,,,56,18,17,56,90,87,73
Steelers,Ross,Cockrell,CB,67,90,93,86,51,,65,36,70,92,36,6,6,6,,,45,45,,,,,51,26,26,49,91,93,79
Steelers,William,Gay,CB,91,87,89,83,60,,60,25,64,85,35,6,6,6,,,45,45,,,,,73,20,20,60,92,93,83
Steelers,Senquez,Golson,CB,63,90,91,94,66,,64,29,74,83,45,25,20,15,,,29,30,,,,,43,20,22,68,90,83,78
Steelers,Doran,Grant,CB,51,90,92,84,73,,65,44,69,85,25,6,6,6,,,45,45,,,,,60,32,22,55,88,92,84
Steelers,Donald,Washington,CB,62,84,87,86,58,,55,36,39,97,22,5,5,5,,,45,45,,,,,63,20,20,28,87,93,72
Steelers,Javon,Hargrave,DT,55,75,85,77,85,,30,29,28,82,23,6,6,6,,,21,31,,,,,78,17,17,9,84,89,88
Steelers,Lavon,Hooks,DT,55,63,76,71,73,,45,41,37,67,19,6,6,6,,,45,45,,,,,81,25,25,10,80,88,80
Steelers,Ricardo,Mathews,DT,70,70,81,67,83,,30,30,44,69,30,6,6,6,,,45,45,,,,,78,20,20,10,77,88,72
Steelers,Daniel,McCullers,DT,68,61,72,49,88,,40,20,35,62,25,6,6,6,,,45,45,,,,,81,23,17,10,66,88,78
Steelers,Devaunte,Sigler,DT,42,70,81,61,78,,41,29,36,63,23,6,6,6,,,44,44,,,,,77,17,17,9,75,86,80
Steelers,David,Johnson,FB,67,77,86,76,80,,68,69,59,76,25,15,10,6,,,75,72,,,,,48,15,15,8,84,92,88
Steelers,Roosevelt,Nix,FB,73,79,87,77,75,,71,78,57,80,35,20,15,10,,,59,71,,,,,45,25,25,40,82,90,85
Steelers,Robert,Golden,FS,66,86,88,83,69,,65,56,58,89,21,6,6,6,,,45,45,,,,,69,17,19,70,88,92,75
Steelers,Mike,Mitchell,FS,77,86,88,82,67,,55,60,77,88,24,6,6,6,,,45,45,,,,,75,26,19,35,89,90,93
Steelers,Le'Veon,Bell,HB,82,90,93,95,77,,99,85,71,90,40,40,32,30,,,75,50,,,,,55,20,22,25,94,86,76
Steelers,Daryl,Richardson,HB,66,88,88,91,55,,71,47,61,94,22,29,24,21,,,39,32,,,,,37,19,21,67,86,85,69
Steelers,Fitzgerald,Toussaint,HB,63,87,88,88,77,,89,78,60,92,29,25,20,18,,,50,48,,,,,36,32,30,75,91,87,88
Steelers,DeAngelo,Williams,HB,94,85,90,89,64,,88,54,62,74,30,35,30,20,,,75,41,,,,,25,11,21,55,89,89,84
Steelers,Chris,Boswell,K,58,74,71,65,44,,45,15,29,65,29,37,33,27,,,16,24,,,,,35,92,87,10,84,94,49
Steelers,Cameron,Heyward,LE,86,71,81,72,90,,40,35,31,65,21,6,6,6,,,45,45,,,,,89,12,11,10,88,88,88
Steelers,Caushaud,Lyons,LE,56,77,83,84,76,,40,35,47,81,20,6,6,6,,,45,45,,,,,69,20,20,10,85,88,80
Steelers,Ramon,Foster,LG,85,49,69,56,87,,22,20,35,44,25,6,6,6,,,86,87,,,,,39,20,20,10,81,87,80
Steelers,Chris,Hubbard,LG,61,70,83,68,77,,45,20,40,69,30,6,6,6,,,78,75,,,,,34,25,25,10,82,91,72
Steelers,Bud,Dupree,LOLB,61,86,88,82,72,,50,40,60,93,33,6,6,6,,,45,45,,,,,82,25,20,10,83,90,84
Steelers,Travis,Feeney,LOLB,55,87,88,85,68,,54,28,60,87,26,6,6,6,,,24,30,,,,,77,28,28,10,86,84,82
Steelers,L.J.,Fort,LOLB,65,81,88,76,74,,65,25,64,88,13,6,6,6,,,45,45,,,,,84,20,11,10,83,92,75
Steelers,Arthur,Moats,LOLB,80,80,87,74,68,,55,30,37,84,15,6,6,6,,,45,45,,,,,77,27,24,10,85,88,75
Steelers,Ryan,Harris,LT,86,63,77,64,83,,40,20,30,69,25,6,6,6,,,81,77,,,,,25,24,22,10,90,63,80
Steelers,Jerald,Hawkins,LT,58,65,75,70,81,,29,37,25,55,10,6,6,6,,,76,78,,,,,26,8,7,10,86,89,91
Steelers,Alejandro,Villanueva,LT,79,72,81,72,79,,71,55,67,77,22,6,6,6,,,73,73,,,,,39,19,19,10,74,88,98
Steelers,Steven,Johnson,MLB,72,79,86,71,66,,55,40,52,88,25,6,6,6,,,45,45,,,,,82,20,20,10,87,85,84
Steelers,Tyler,Matakevich,MLB,54,79,86,84,78,,65,40,68,80,20,6,6,6,,,20,28,,,,,83,14,15,10,90,91,93
Steelers,Ryan,Shazier,MLB,78,90,90,88,83,,59,44,68,97,20,6,6,6,,,45,45,,,,,86,27,23,10,93,79,78
Steelers,Lawrence,Timmons,MLB,88,79,89,83,75,,65,10,54,84,13,6,6,6,,,45,45,,,,,81,20,11,10,94,92,82
Steelers,Vince,Williams,MLB,71,79,82,75,73,,60,35,48,79,29,6,6,6,,,45,45,,,,,86,25,21,10,87,81,85
Steelers,Jordan,Berry,P,62,74,76,59,55,,35,10,32,56,40,25,25,20,,,33,33,,,,,27,91,88,10,90,88,55
Steelers,Will,Monday,P,40,71,79,67,50,,40,16,25,37,40,30,30,25,,,17,19,,,,,33,88,84,10,85,85,65
Steelers,Bruce,Gradkowski,QB,77,76,80,70,49,,60,25,35,64,78,88,78,69,,,14,11,,,,,21,12,12,6,90,87,74
Steelers,Landry,Jones,QB,55,67,81,54,67,,63,40,35,74,91,82,79,73,,,15,25,,,,,30,19,17,10,93,90,82
Steelers,Ben,Roethlisberger,QB,91,73,72,67,82,,63,65,52,73,95,95,96,90,,,15,12,,,,,47,48,38,10,95,92,99
Steelers,Dustin,Vaughan,QB,46,73,82,63,63,,64,39,25,77,87,77,78,70,,,20,21,,,,,20,22,14,10,90,93,85
Steelers,Johnny,Maxey,RE,45,71,72,70,81,,41,29,36,67,23,6,6,6,,,44,44,,,,,83,17,17,9,85,88,80
Steelers,Giorgio,Newberry,RE,41,81,83,80,82,,43,33,39,80,22,6,6,6,,,44,45,,,,,78,21,19,9,80,88,80
Steelers,Stephon,Tuitt,RE,80,74,79,67,91,,50,30,55,69,24,6,6,6,,,45,45,,,,,79,15,17,10,74,84,78
Steelers,L.T.,Walton,RE,64,63,79,59,85,,45,29,39,76,26,6,6,6,,,60,72,,,,,77,25,25,10,75,91,76
Steelers,David,DeCastro,RG,80,59,77,67,94,,40,10,25,80,33,6,6,6,,,87,85,,,,,39,33,36,10,90,92,92
Steelers,Anthony,Chickillo,ROLB,59,79,86,72,79,,55,55,49,84,25,6,6,6,,,45,45,,,,,76,32,29,10,85,92,85
Steelers,James,Harrison,ROLB,88,68,82,71,91,,55,44,45,70,28,6,6,6,,,45,45,,,,,83,23,30,10,82,90,97
Steelers,Jarvis,Jones,ROLB,72,75,85,76,67,,55,50,55,81,34,6,6,6,,,45,45,,,,,74,28,28,10,89,80,76
Steelers,Jordan,Zumwalt,ROLB,62,80,88,74,63,,45,35,56,82,25,6,6,6,,,45,45,,,,,77,20,20,10,82,85,74
Steelers,Marcus,Gilbert,RT,85,55,75,66,91,,29,10,25,42,6,6,6,6,,,85,79,,,,,39,11,10,10,85,94,72
Steelers,Brian,Mihalik,RT,59,75,83,68,82,,52,25,45,84,25,6,6,6,,,71,73,,,,,74,20,20,10,74,87,85
Steelers,Sean,Davis,SS,60,90,91,83,77,,74,40,70,87,27,15,10,10,,,20,29,,,,,67,18,17,56,90,90,85
Steelers,Shamarko,Thomas,SS,61,90,92,90,55,,65,48,55,92,30,15,10,10,,,45,45,,,,,70,19,17,50,90,85,84
Steelers,Ross,Ventrone,SS,59,86,88,84,55,,50,39,55,86,35,10,10,10,,,45,45,,,,,64,22,24,35,90,88,75
Steelers,Ladarius,Green,TE,79,89,91,87,64,,75,68,83,88,35,15,10,6,,,57,66,,,,,40,30,30,35,88,83,75
Steelers,Xavier,Grimble,TE,49,75,83,69,67,,70,72,72,78,13,15,10,5,,,60,68,,,,,45,15,19,10,82,90,65
Steelers,Jesse,James,TE,57,83,84,71,78,,74,68,78,87,20,15,10,6,,,64,69,,,,,40,22,20,10,91,92,65
Steelers,Demarcus,Ayers,WR,53,85,89,91,54,,69,31,82,85,38,29,26,19,,,40,42,,,,,27,26,28,82,90,91,85
Steelers,Antonio,Brown,WR,99,93,93,98,51,,76,42,99,88,69,66,20,15,,,30,49,,,,,25,30,18,93,96,94,84
Steelers,Martavis,Bryant,WR,82,93,93,90,65,,70,56,83,92,35,24,22,20,,,45,48,,,,,37,20,20,70,89,93,72
Steelers,Sammie,Coates,WR,56,91,91,86,75,,77,73,77,93,42,24,22,20,,,45,62,,,,,40,20,20,32,89,88,85
Steelers,Darrius,Heyward-Bey,WR,80,91,93,85,65,,72,67,79,92,31,15,10,6,,,18,34,,,,,30,25,17,55,85,86,85
Steelers,Canaan,Severin,WR,41,86,89,86,59,,63,51,77,73,35,30,25,15,,,36,47,,,,,31,23,22,65,88,87,76
Steelers,Marcus,Tucker,WR,40,87,87,86,71,,63,51,75,82,35,10,10,10,,,36,47,,,,,31,23,22,65,88,87,76
Steelers,Markus,Wheaton,WR,81,89,92,92,51,,72,42,83,90,35,35,30,20,,,33,48,,,,,29,14,15,76,92,93,76
Texans,Tony,Bergstrom,C,69,63,78,51,83,,40,15,22,76,22,6,6,6,,,75,78,,,,,45,22,20,10,87,90,88
Texans,Dalton,Freeman,C,67,72,76,55,89,,40,17,29,80,19,6,6,6,,,72,78,,,,,29,19,16,10,83,96,82
Texans,Greg,Mancz,C,53,69,78,57,76,,22,15,24,74,15,6,6,6,,,77,80,,,,,25,21,22,10,86,90,84
Texans,Nick,Martin,C,70,65,79,59,85,,36,27,26,76,27,6,6,6,,,79,81,,,,,33,25,25,10,89,85,84
Texans,A.J.,Bouye,CB,69,86,93,90,61,,65,35,67,88,27,6,6,6,,,45,45,,,,,54,10,11,65,91,83,72
Texans,Kareem,Jackson,CB,84,88,89,82,55,,50,20,77,81,22,1,1,1,,,40,40,,,,,63,5,6,44,85,90,67
Texans,Charles,James II,CB,72,90,90,89,59,,66,15,64,85,25,6,6,6,,,45,45,,,,,47,19,17,76,91,88,69
Texans,Kevin,Johnson,CB,71,88,89,92,58,,55,31,70,92,25,6,6,6,,,45,45,,,,,63,15,15,60,92,89,82
Texans,Johnathan,Joseph,CB,93,89,88,88,49,,60,25,74,92,27,6,6,6,,,45,45,,,,,56,10,11,64,96,86,68
Texans,Robert,Nelson,CB,61,89,88,89,53,,60,49,73,87,30,15,10,10,,,45,45,,,,,62,20,15,45,89,90,75
Texans,Christian,Covington,DT,61,76,85,65,77,,40,10,52,80,10,6,6,6,,,45,45,,,,,72,15,14,10,80,76,75
Texans,D.J.,Reader,DT,57,61,78,67,87,,31,29,29,77,24,6,6,6,,,26,31,,,,,77,17,17,9,83,88,84
Texans,Devon,Still,DT,60,72,82,68,82,,40,25,26,81,21,6,6,6,,,45,45,,,,,79,8,12,10,67,84,75
Texans,Vince,Wilfork,DT,94,62,74,59,95,,54,35,60,64,56,52,42,20,,,45,45,,,,,94,11,10,10,74,89,95
