team,first_name,last_name,position,awareness,speed,acceleration,agility,strength,elusiveness,carrying,trucking,catching,jumping,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,throw_on_the_run,throw_accuracy,pass_block,run_block,pass_block_power,pass_block_finesse,run_block_power,run_block_finesse,tackle,kick_power,kick_accuracy,kick_return,stamina,injury,toughness,handedness,jersey_number,height,weight,age,birthdate,years_pro,college,draft_round,draft_pick,contract_length,contract_years_left,total_salary,signing_bonus,role_one,role_two,pro_bowl,nfl_icon,hair_style,hair_color,skin_color,tattoo_left,tattoo_right,tendency,face_id,sleeves,left_hand,right_hand,left_wrist,right_wrist,left_elbow,right_elbow,left_knee,right_knee,left_shoe,right_shoe,neck_pad,mouthpiece,breathing_strip,eye_black,helmet,face_mask,visor
Saints,Gerald,Hodges Jr,LOLB,79,79,85,84,70,39,65,45,62,78,25,6,6,6,6,22,45,45,45,45,45,45,88,20,20,10,92,88,85,Right,50,74,236,26,1/17/1991,5,Penn State,4,24,1,1,775000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Hau'oli,Kikaha,LOLB,75,75,84,82,75,20,54,40,44,84,10,6,6,6,6,10,55,45,45,45,45,45,75,25,21,10,83,77,78,Right,44,75,246,25,7/24/1992,3,Washington,2,12,4,2,5266312,3199422,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Nathan,Stupar,LOLB,75,83,89,76,78,15,60,44,57,81,37,6,6,6,6,29,45,45,45,45,45,45,77,18,35,10,88,92,72,Right,54,74,240,29,3/14/1988,6,Penn State,7,38,3,2,5000000,1200000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Terron,Armstead,LT,89,81,87,75,88,25,62,35,65,84,30,6,6,6,6,30,89,76,85,87,76,82,37,25,25,10,92,84,73,Right,72,77,304,26,7/23/1991,5,Arkansas-Pine Bluff,3,11,6,5,65000000,20880000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,A.J.,Klein,MLB,72,83,88,74,67,45,70,54,71,77,20,6,6,6,6,19,45,45,45,45,45,45,84,14,15,10,94,91,87,Right,53,73,240,26,7/30/1991,5,Iowa State,5,20,3,3,15000000,5700000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Michael,Mauti,MLB,72,77,78,72,78,25,65,49,64,76,27,6,6,6,6,25,45,45,45,45,45,45,86,22,19,12,87,70,97,Right,56,74,243,27,1/19/1990,5,Penn State,7,21,1,1,775000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Craig,Robertson,MLB,82,79,86,82,68,32,55,44,69,72,30,6,6,6,6,30,45,45,45,45,45,45,87,20,20,10,86,87,85,Right,52,73,234,29,2/11/1988,7,North Texas,15,63,3,2,5000000,1965000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Manti,Te'o,MLB,83,78,87,80,69,44,64,62,75,82,29,6,6,6,6,27,45,45,45,45,45,45,86,34,35,10,95,86,85,Right,51,73,241,26,1/26/1991,5,Notre Dame,2,6,2,2,5000000,600000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Thomas,Morstead,P,68,73,77,61,58,19,35,10,30,49,35,30,30,25,20,38,19,22,20,20,20,20,18,94,94,10,90,95,75,Right,6,76,235,31,3/8/1986,9,Southern Methodist,5,36,7,2,21885000,6925000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Drew,Brees,QB,99,69,73,63,53,34,62,20,38,52,90,97,92,87,82,97,25,26,25,25,26,26,26,21,35,10,95,97,96,Right,9,72,209,38,1/15/1979,17,Purdue,2,0,2,1,24250000,24250000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Chase,Daniel,QB,70,76,83,73,52,50,72,26,40,65,85,86,76,74,81,77,14,11,21,14,25,22,22,12,12,10,95,90,98,Right,10,72,225,31,10/7/1986,9,Missouri,15,63,1,1,900000,900000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Taysom,Hill,QB,48,87,86,83,62,75,67,62,62,91,88,74,68,70,76,68,41,53,22,22,25,28,57,25,20,25,89,80,85,Right,7,74,221,27,8/23/1990,1,Brigham Young,15,63,3,3,1670000,5000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,J.T.,Barrett,QB,60,83,85,76,63,68,64,58,36,75,86,79,74,69,80,72,23,24,25,15,25,15,36,22,22,10,90,88,91,Right,5,74,223,23,1/23/1995,0,Ohio State,15,63,3,3,1710000,0,45,45,0,0,5,0,2,0,0,2,-1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
Saints,Cameron,Jordan,RE,90,79,86,78,91,24,40,10,29,69,30,6,6,6,6,22,45,45,45,45,45,45,89,33,29,10,91,95,85,Right,94,76,287,28,7/10/1989,7,California,1,24,6,4,55000000,22969000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Al-Quadin,Muhammad,RE,56,79,87,78,78,28,37,33,42,75,34,6,6,6,6,40,45,45,45,45,45,45,74,20,19,12,82,91,78,Right,97,76,250,22,3/28/1995,1,Miami (Fla.),6,36,4,4,2550480,150480,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Larry,Warford,RG,84,53,73,57,89,10,45,25,32,56,25,6,6,6,6,19,84,83,91,87,89,79,31,26,20,10,87,97,87,Right,67,75,317,26,6/18/1991,5,Kentucky,3,1,4,4,34000000,17000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Alex,Anzalone,ROLB,60,85,88,84,74,27,47,34,58,75,25,6,6,6,6,24,45,45,45,45,45,45,82,28,18,14,86,78,72,Right,47,75,241,23,9/22/1994,1,Florida,3,12,4,4,3465592,864592,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Jonathan,Freeny,ROLB,74,80,89,75,65,35,55,25,46,85,24,6,6,6,6,20,45,45,45,45,45,45,78,16,15,10,79,86,75,Right,55,74,255,28,6/15/1989,7,Rutgers,15,63,1,1,775000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Ryan,Ramczyk,RT,72,63,67,73,88,21,43,26,39,76,16,6,6,6,6,25,82,80,96,98,91,93,38,21,23,10,92,89,94,Right,71,78,314,23,4/22/1994,1,Wisconsin,1,32,4,4,8891810,7432291,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Chris,Banjo,SS,62,88,90,88,71,61,63,50,59,92,21,6,6,6,6,22,45,45,45,45,45,45,63,17,19,60,86,88,75,Right,31,70,207,27,2/26/1990,5,Southern Methodist,15,63,2,2,2850000,200000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Kenny,Vaccaro,SS,82,85,90,88,69,57,66,65,68,90,35,6,6,6,6,30,45,45,45,45,45,45,76,19,18,54,96,92,90,Right,32,72,214,26,2/15/1991,5,Texas,1,15,5,1,15100704,15100704,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Coby,Fleener,TE,79,87,90,84,75,69,74,68,84,89,25,15,10,6,10,24,68,58,50,58,45,55,42,26,20,15,90,85,75,Right,82,78,251,29,9/20/1988,6,Stanford,2,2,5,4,36000000,14600000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Garrett,Grifin,TE,54,81,86,77,68,51,67,72,72,86,26,20,18,16,15,25,66,64,70,65,70,60,60,21,19,18,87,88,87,Right,45,76,240,23,3/4/1994,2,Air Force,15,63,2,2,1020000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Clay,Harbor,TE,73,84,85,82,64,71,68,61,77,88,25,15,10,10,10,22,61,63,58,55,60,54,52,19,19,15,84,89,91,Right,80,75,243,30,7/2/1987,8,Missouri State,4,29,1,1,775000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Josh,Hill,TE,74,83,87,83,70,55,71,67,81,87,40,19,17,14,16,35,68,55,51,59,57,61,35,20,20,30,81,89,67,Right,89,77,250,27,5/21/1990,5,Idaho State,15,63,3,2,7100000,3250000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Michael,Hoomanawanui,TE,78,77,84,68,84,35,77,78,79,60,21,6,6,6,6,21,53,73,71,59,81,70,50,42,40,25,78,79,90,Right,84,76,265,29,7/4/1988,8,Illinois,5,4,3,2,5100000,1850000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,John,Phillips,TE,75,76,85,69,75,42,74,65,76,68,20,15,10,6,10,34,62,62,63,60,67,68,40,24,22,15,84,92,95,Right,81,77,251,30,6/11/1987,9,Virginia,6,48,1,1,900000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Zach,Wood,TE,56,77,84,72,75,42,45,51,63,70,40,10,10,10,10,22,61,52,65,60,65,55,69,25,24,15,83,86,88,Right,49,75,262,24,1/10/1993,2,Southern Methodist,15,63,1,1,465000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Austin,Carr,WR,57,86,89,93,57,81,60,57,81,81,55,49,47,44,40,55,38,52,45,33,50,44,48,20,16,73,89,88,92,Right,80,73,195,23,12/25/1993,1,Northwestern,15,63,3,3,1672500,30000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Brandon,Coleman,WR,73,87,88,82,74,65,69,71,83,87,40,15,10,6,10,33,44,55,50,40,54,53,32,14,22,25,86,88,68,Right,16,78,225,25,6/22/1992,4,Rutgers,15,63,1,1,615000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Ted,Ginn Jr,WR,86,93,93,93,45,90,79,40,79,87,40,15,10,6,10,45,25,59,34,34,38,38,35,13,15,86,95,90,50,Right,19,71,180,32,4/12/1985,11,Ohio State,1,9,3,3,11000000,3000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Tommylee,Lewis,WR,56,91,91,92,55,79,64,33,78,84,35,33,29,18,26,31,29,51,36,34,44,44,27,23,22,72,91,84,78,Right,11,67,168,25,10/24/1992,2,Northern Illinois,15,63,3,2,1625000,5000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Willie,Snead IV,WR,85,89,95,86,64,79,79,36,86,86,48,44,39,36,37,27,35,62,33,29,43,38,30,15,14,78,91,90,71,Right,83,71,195,25,10/17/1992,4,Ball State,15,63,1,1,615000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Saints,Michael,Thomas,WR,87,89,92,91,71,80,71,44,91,90,24,15,10,6,10,29,40,61,24,22,24,15,27,23,22,25,88,90,82,Right,13,75,212,24,3/3/1993,2,Ohio State,2,16,4,3,5118000,3055000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Justin,Britt,C,88,66,82,65,87,11,40,14,35,77,11,6,6,6,6,11,82,79,75,74,89,83,35,15,12,10,83,85,84,Right,68,78,315,26,5/29/1991,4,Missouri,2,32,4,4,27000000,5891399,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Joey,Hunt,C,65,63,76,68,88,14,31,20,26,61,24,6,6,6,6,21,78,77,77,76,80,78,33,20,20,9,84,89,84,Right,53,74,299,23,2/22/1994,2,Texas Christian,6,55,1,1,540000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Justin,Coleman,CB,69,88,92,89,75,63,58,33,64,92,32,6,6,6,6,15,45,45,45,40,45,45,58,19,18,73,90,89,77,Right,28,71,190,24,3/27/1993,3,Tennessee,15,63,1,1,615000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,DeAndre,Elliott,CB,50,89,88,91,65,60,61,36,62,95,36,6,6,6,6,36,45,45,45,45,45,45,54,26,26,49,89,86,78,Right,21,73,189,25,11/21/1992,2,Colorado State,15,63,3,2,1630000,10000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Shaquill,Griffin,CB,59,92,92,87,70,63,67,36,68,91,14,6,6,6,6,15,45,45,45,45,45,45,68,14,12,45,89,92,80,Right,26,73,198,22,7/20/1995,1,Central Florida,3,26,4,4,3258620,758620,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Jeremy,Lane,CB,76,88,88,88,53,71,60,16,68,96,22,6,6,6,6,25,45,45,45,45,45,45,62,25,25,70,93,90,66,Right,20,72,190,27,7/14/1990,6,Northwestern State-Louisiana,6,12,4,3,23000000,7000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Byron,Maxwell,CB,84,89,89,88,79,35,60,25,71,87,35,6,6,6,6,35,45,45,45,45,45,45,62,20,20,60,90,87,87,Right,41,73,201,29,2/23/1988,7,Clemson,6,13,1,1,775000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,DeShawn,Shead,CB,82,87,88,84,76,40,65,61,61,90,30,15,10,10,15,30,45,45,45,45,45,45,72,20,15,55,84,90,75,Right,35,74,212,28,6/28/1989,6,Portland State,15,63,2,2,1200000,1000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Richard,Sherman,CB,91,88,90,96,79,74,66,51,85,98,12,6,6,6,6,15,45,45,45,45,45,45,68,12,10,51,99,96,94,Right,25,75,195,29,3/30/1988,7,Stanford,5,26,5,2,56000000,12431000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Neiko,Thorpe,CB,54,90,89,87,49,45,64,15,54,90,20,6,6,6,6,22,45,45,45,45,45,45,58,15,13,35,89,92,74,Left,23,74,204,27,2/11/1990,6,Auburn,15,63,2,2,3500000,600000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Nazair,Jones,DT,62,69,79,67,87,31,45,36,50,63,19,6,6,6,6,20,45,45,45,45,45,45,78,15,15,10,81,86,78,Right,92,77,304,23,12/13/1994,1,North Carolina,3,38,4,4,3175663,706288,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Jarran,Reed,DT,68,65,79,68,90,15,33,29,30,79,23,6,6,6,6,21,22,32,44,45,46,45,87,17,17,9,80,91,87,Right,90,75,309,25,12/16/1992,2,Alabama,2,17,4,3,4889636,2878356,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Sheldon,Richardson,DT,77,71,84,75,88,25,70,66,42,78,28,6,6,6,6,25,45,45,45,45,45,45,93,25,23,10,93,89,79,Right,91,75,295,27,11/29/1990,5,Missouri,1,13,5,1,18123000,18123000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Tre,Madden,FB,64,84,87,80,74,70,75,81,57,80,35,30,25,20,20,35,70,65,72,70,72,65,55,15,14,45,84,77,84,Right,38,72,233,24,8/16/1993,2,USC,15,63,3,2,1620000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Delano,Hill,FS,62,86,89,82,74,61,66,48,69,81,30,15,10,10,15,30,45,45,45,45,45,45,76,20,15,45,87,91,83,Right,42,73,216,22,11/26/1995,1,Michigan,3,31,4,4,3206726,727476,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Bradley,McDougald,FS,81,88,87,88,67,65,67,39,77,83,27,6,6,6,6,21,45,45,45,45,45,45,72,28,24,65,90,89,75,Right,30,73,212,27,11/15/1990,5,Kansas,15,63,1,1,1800000,750000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Earl,Thomas III,FS,91,91,92,93,65,77,67,40,78,92,30,10,6,6,10,35,45,45,45,45,45,45,76,20,15,77,97,92,82,Right,29,70,202,28,5/7/1989,8,Texas,1,14,5,2,40000000,14225000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Tedric,Thompson,FS,65,86,88,86,68,62,74,38,78,85,25,15,10,10,15,29,45,45,45,45,45,45,71,15,30,50,92,86,75,Right,33,73,204,22,1/20/1995,1,Colorado,4,15,4,4,3072012,672012,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Chris,Carson,HB,52,86,89,78,78,73,84,85,61,92,26,20,18,15,14,19,57,36,49,47,44,43,30,21,20,62,85,85,73,Right,32,72,218,23,9/16/1994,1,Oklahoma State,7,57,4,4,2465140,65140,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Mike,Davis,HB,60,89,92,86,69,67,83,82,71,84,25,30,25,15,10,25,55,45,56,55,44,47,29,21,20,40,80,77,80,Right,39,69,217,24,2/19/1993,3,South Carolina,4,30,1,1,615000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Eddie,Lacy,HB,82,86,87,87,82,77,85,89,67,91,28,35,30,20,15,25,67,54,64,56,54,50,40,25,25,50,92,88,93,Right,27,71,249,27,6/2/1990,5,Alabama,2,29,1,1,4250000,2865000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,J.D.,McKissic,HB,58,88,89,89,69,74,68,51,74,87,27,15,10,6,10,30,40,50,33,28,35,35,27,25,25,82,90,88,78,Right,21,70,191,24,8/15/1993,2,Arkansas State,15,63,2,1,990000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,C.J.,Prosise,HB,68,90,90,86,69,77,75,80,77,86,21,29,20,18,28,23,59,40,34,24,34,24,31,19,20,52,89,81,86,Right,22,73,223,23,5/20/1994,2,Notre Dame,3,26,4,3,3112464,692464,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Thomas,Rawls,HB,86,90,88,88,76,77,89,89,60,86,25,30,25,15,10,26,61,35,49,45,39,39,35,15,11,57,87,88,78,Right,34,69,215,24,8/3/1993,3,Central Michigan,15,63,3,1,1590000,15000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Rashaad,Penny,HB,61,91,89,92,65,80,78,68,66,80,31,25,22,15,10,21,45,36,40,35,37,30,34,18,15,85,92,93,89,Right,20,71,220,22,2/2/1996,0,San Diego State,1,27,4,4,10765436,5909408,45,45,0,0,3,0,2,0,2,2,-1,0,7,7,6,6,0,0,0,0,0,0,0,2,0,1,-1,-1,0
Seahawks,Blair,Walsh,K,52,68,64,64,39,25,45,10,37,69,39,35,30,25,20,40,15,20,15,15,17,17,26,94,80,10,87,95,65,Right,7,70,181,27,1/8/1990,6,Georgia,6,15,1,1,1100000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Cliff,Avril,LE,87,85,90,78,76,33,55,25,51,84,25,6,6,6,6,25,45,45,45,45,45,45,73,20,20,10,84,93,84,Right,56,75,260,31,4/8/1986,10,Purdue,3,28,5,2,28500000,10000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Frank,Clark,LE,78,84,90,76,88,22,55,35,37,87,26,6,6,6,6,19,45,49,45,45,45,45,65,22,19,10,75,86,72,Right,55,75,260,24,6/14/1993,3,Michigan,2,31,4,2,3732226,1210844,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Quinton,Jefferson,LE,51,74,84,75,79,15,39,25,36,77,10,6,6,6,6,22,22,33,45,45,45,45,77,21,20,10,82,86,83,Right,99,76,291,24,3/31/1993,2,Maryland,5,19,1,1,540000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Garrison,Smith,LE,56,65,75,63,86,20,37,55,30,72,36,6,6,6,6,19,45,45,45,45,45,45,77,20,20,10,85,87,84,Right,98,73,303,26,10/9/1991,4,Georgia,15,63,1,1,540000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Jordan,Roos,LG,51,65,78,70,94,13,20,25,24,71,22,6,6,6,6,25,70,75,87,91,86,88,37,20,20,10,79,86,86,Right,64,75,302,24,7/6/1993,1,Purdue,15,63,3,3,1685000,20000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Josh,Forrest,LOLB,58,80,84,85,65,39,57,36,60,81,14,6,6,6,6,10,20,29,45,45,45,45,69,12,10,10,87,91,92,Right,59,75,240,25,2/24/1992,2,Kentucky,6,30,1,1,540000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Duane,Brown,LT,92,65,77,64,90,30,35,40,66,64,26,6,6,6,6,26,86,85,97,96,95,93,50,25,25,10,89,93,84,Right,76,76,310,32,8/30/1985,10,Virginia Tech,1,26,7,2,53400000,22081500,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,George,Fant,LT,72,78,81,76,85,54,61,64,70,86,13,6,6,6,6,15,73,74,76,83,71,73,55,15,11,10,87,86,83,Right,74,77,322,25,7/19/1992,2,Western Kentucky,15,63,3,2,1640000,20000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Terence,Garvin,MLB,60,82,86,76,68,40,55,55,50,82,34,6,6,6,6,22,45,45,45,45,45,45,78,25,25,10,85,92,76,Right,52,75,235,26,1/1/1991,5,West Virginia,15,63,1,1,855000,60000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Seahawks,Bobby,Wagner,MLB,92,88,88,85,74,23,55,35,73,92,25,6,6,6,6,25,45,45,45,45,45,45,97,20,20,10,97,94,74,Right,54,72,245,27,6/27/1990,6,Utah State,2,15,5,3,43000000,8977427,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
