team,first_name,last_name,position,awareness,speed,acceleration,agility,strength,elusiveness,carrying,trucking,catching,jumping,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,throw_on_the_run,playaction,pass_block,run_block,tackle,kick_power,kick_accuracy,kick_return,stamina,injury,run_block_power,run_block_finesse,pass_block_power,pass_block_finesse,break_tackle,toughness,handedness,jersey_number,height,weight,age,birthdate,years_pro,college,draft_round,draft_pick,contract_length,contract_years_left,total_salary,signing_bonus,role_one,role_two,pro_bowl,nfl_icon,hair_style,hair_color,skin_color,tattoo_left,tattoo_right,tendency,face_id,sleeves,left_hand,right_hand,left_wrist,right_wrist,left_elbow,right_elbow,left_knee,right_knee,left_shoe,right_shoe,neck_pad,mouthpiece,breathing_strip,eye_black,helmet,face_mask,visor
49ers,Najee,Toran,RG,55,59,79,53,77,14,38,20,32,61,24,5,5,5,5,5,64,61,35,17,13,11,81,86,62,61,63,65,8,84,Right,66,74,305,23,11/15/1995,1,UCLA,15,63,2,2,1230000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Austin,Walter,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,33,68,190,23,8/17/1996,0,Rice,15,63,3,3,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Jullian,Taylor,LE,59,74,88,72,89,27,47,52,40,77,23,6,6,6,6,6,45,45,79,16,12,10,83,78,45,45,45,45,31,85,Right,77,77,293,24,1/30/1995,1,Temple,7,31,4,3,2558044,98044,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Jordan,Thompson,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,76,75,292,,,0,Northwestern,,,,,,,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Trent,Taylor,WR,68,88,90,92,62,80,73,59,85,80,31,28,23,18,28,24,44,52,35,13,15,80,91,88,26,20,19,19,76,84,Right,15,68,181,25,4/30/1994,2,Louisiana Tech,5,49,4,2,2601948,201948,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Kentavius,Street,LE,56,77,86,77,89,33,49,42,46,79,26,6,6,6,6,6,45,45,75,16,15,12,84,88,45,45,45,45,26,86,Right,95,74,287,23,5/8/1996,1,North Carolina State,4,32,4,3,3070200,610200,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Solomon,Thomas,RE,71,83,87,80,87,20,40,30,32,84,18,6,6,6,6,6,45,45,79,16,11,10,84,96,45,45,45,45,10,88,Right,94,75,280,23,8/26/1995,2,Stanford,1,3,4,2,28154382,28154382,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Joe,Staley,LT,91,74,82,74,92,25,61,10,62,78,18,6,6,6,6,6,89,94,25,20,22,10,94,90,95,92,84,90,15,86,Right,74,77,298,34,8/30/1984,12,Central Michigan,1,28,3,3,28000000,12800000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Jaquiski,Tartt,SS,71,89,90,80,65,42,62,57,64,83,21,6,6,6,6,23,45,45,67,19,22,35,85,92,45,45,45,45,-1,86,Right,29,73,218,27,2/12/1992,4,Samford,2,14,3,2,13000000,5521865,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Wilton,Speight,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,5,78,235,24,12/6/1994,0,UCLA,15,63,3,3,1760000,20000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Malcolm,Smith,LOLB,75,85,85,79,73,64,40,40,72,84,27,6,6,6,6,6,45,45,83,20,20,11,82,85,45,45,45,45,49,75,Right,51,72,227,30,7/5/1989,8,USC,7,50,1,1,1350000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Deebo,Samuel,WR,68,91,90,87,70,74,73,65,83,92,39,32,27,21,34,23,38,45,46,15,12,85,87,90,26,21,21,16,77,81,Right,19,72,215,23,1/15/1996,0,South Carolina,2,4,4,4,7697356,5226791,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Richard,Sherman,CB,99,88,89,95,79,74,66,51,81,98,12,6,6,6,6,6,35,35,66,12,10,51,99,96,35,35,35,35,64,94,Right,25,75,200,31,3/30/1988,8,Stanford,5,26,3,2,27150000,3000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Quinten,Rollins,CB,71,87,88,89,69,72,68,35,77,87,45,6,6,6,6,47,45,45,69,18,18,45,90,92,45,45,45,45,-1,84,Right,23,71,195,27,7/15/1992,4,Miami (Ohio),2,30,1,1,805000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Kaden,Smith,TE,59,77,84,81,71,54,69,67,78,81,25,15,10,5,10,5,55,56,27,12,10,10,86,85,54,52,52,54,58,83,Right,89,77,251,22,4/24/1997,0,Stanford,6,16,4,4,2720008,200008,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,LaRoy,Reynolds,ROLB,61,84,89,76,82,35,60,44,60,87,30,6,6,6,6,6,45,45,78,20,20,10,85,88,45,45,45,45,20,76,Right,50,73,234,28,11/3/1990,6,Virginia,15,63,1,1,805000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Justin,Skule,LT,62,64,77,66,83,18,22,24,28,65,18,6,6,6,6,6,62,64,32,20,22,10,80,87,61,65,60,63,8,85,Right,67,79,318,22,11/23/1996,0,Vanderbilt,6,23,4,4,2699548,179548,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Weston,Richburg,C,84,68,76,66,89,12,22,20,30,75,30,6,6,6,6,6,72,72,35,25,21,10,88,92,68,73,73,70,7,87,Right,58,76,293,28,7/9/1991,5,Colorado State,2,11,5,4,47500000,16500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Mike,Person,LG,69,68,81,58,79,25,40,10,32,45,11,6,6,6,6,15,78,74,30,18,18,10,74,90,74,82,74,81,-1,70,Right,68,76,303,31,6/17/1988,8,Montana State,7,47,3,3,8250000,2450000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Ross,Reynolds,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,76,76,300,23,9/14/1995,0,Iowa,15,63,3,3,1757000,35000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Dante,Pettis,WR,77,91,92,95,50,86,75,34,86,94,42,37,34,30,24,23,28,45,30,20,14,88,91,88,38,25,27,23,75,82,Right,18,73,198,23,10/23/1995,1,Washington,2,12,4,3,6400562,3985887,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Shawn,Poindexter,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,1,77,213,23,12/13/1995,0,Arizona,15,63,3,3,1760000,25000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Mark,Nzeocha,LOLB,66,84,88,84,76,35,58,44,63,82,25,6,6,6,6,6,45,45,80,20,20,10,85,75,45,45,45,45,20,74,Right,53,75,237,29,1/19/1990,4,Wyoming,7,44,3,3,4750000,1250000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Nick,Mullens,QB,74,76,85,74,57,56,59,42,34,76,84,85,79,78,81,79,16,28,26,18,13,10,93,85,20,20,25,15,49,98,Right,4,73,210,24,3/21/1995,2,Southern Mississippi,15,63,2,1,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,D.J.,Reed Jr,FS,56,90,91,89,52,75,57,29,70,87,22,15,10,5,6,6,35,35,60,14,10,82,85,88,35,35,35,35,61,75,Right,32,69,191,22,11/11/1996,1,Kansas State,5,14,4,3,2771372,311372,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Raheem,Mostert,HB,78,93,94,87,67,79,77,63,62,91,30,35,30,20,15,15,52,50,41,25,25,85,89,86,32,30,25,20,76,81,Right,31,70,200,27,4/9/1992,4,Purdue,15,63,3,3,8650000,2400000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Emmanuel,Moseley,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,41,71,190,23,3/25/1996,1,Tennessee,15,63,2,1,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Kyle,Nelson,TE,66,81,84,70,73,11,70,24,60,66,10,10,10,10,10,10,62,49,47,11,14,10,77,92,39,34,60,51,15,75,Right,86,74,240,32,10/3/1986,8,New Mexico State,15,63,4,4,4540000,450000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Tarvarius,Moore,FS,59,94,93,86,53,63,63,28,67,91,23,15,10,10,15,15,35,35,59,11,15,55,89,89,35,35,35,35,42,81,Right,33,74,200,23,8/16/1996,1,Southern Mississippi,3,31,4,3,3351372,784372,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Jordan,Matthews,WR,81,89,90,86,70,68,74,66,85,86,29,15,10,6,10,6,45,53,39,19,15,45,94,88,30,25,36,34,71,79,Right,81,75,214,27,7/16/1992,5,Vanderbilt,2,10,1,1,2000000,300000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Damontre,Moore,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,56,76,260,26,9/11/1992,6,Texas A&M,3,17,1,1,805000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Jerick,McKinnon,HB,75,92,93,96,74,88,85,59,73,94,57,48,46,40,45,15,61,52,32,28,22,82,91,85,39,45,43,39,83,87,Right,28,69,205,27,5/3/1992,5,Georgia Southern,3,32,4,3,30000000,11700000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Mike,McGlinchey,RT,84,70,79,74,89,11,33,22,28,71,11,6,6,6,6,6,79,90,32,15,12,10,86,94,91,87,80,77,11,95,Right,69,80,311,24,1/12/1995,1,Notre Dame,1,9,4,3,18341876,18341876,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,George,Kittle,TE,90,88,89,84,80,69,79,78,91,91,30,20,15,10,10,10,57,78,34,19,22,10,89,88,76,71,55,51,73,95,Right,85,76,249,25,10/9/1993,2,Iowa,5,18,4,2,2698296,298296,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Greg,Zuerlein,K,68,74,81,66,38,19,39,10,35,62,26,35,30,25,20,20,17,12,23,95,89,10,85,95,12,12,17,17,9,55,Right,4,72,191,31,12/27/1987,7,Missouri Western State,6,11,3,1,6750000,2375000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,John,Wolford,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,9,73,200,23,10/16/1995,1,Wake Forest,15,63,1,1,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Tyree,Mayfield,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,48,75,245,23,10/23/1995,0,Wyoming,15,63,3,3,1765000,35000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Elijah,Lee,ROLB,60,82,89,82,68,35,56,29,61,90,26,6,6,6,6,6,45,45,81,28,28,10,87,93,45,45,45,45,20,86,Right,47,74,230,23,2/8/1996,2,Kansas State,7,40,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Darious,Williams,CB,43,91,93,87,54,72,60,19,73,92,35,6,6,6,6,6,35,35,57,14,13,47,91,88,35,35,35,35,60,82,Right,31,69,186,26,3/15/1993,1,Alabama-Birmingham,15,63,3,2,1718000,8000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Robert,Woods,WR,94,91,88,88,60,77,79,53,95,89,34,28,24,20,22,15,45,61,39,25,22,78,93,94,36,33,30,29,78,79,Right,17,72,194,27,4/10/1992,6,USC,2,9,5,3,34000000,10000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,D.J.,Jones,DT,70,71,81,77,87,24,31,43,38,71,24,6,6,6,6,6,45,45,77,23,19,9,82,92,46,45,44,45,19,89,Right,93,72,313,24,1/19/1995,2,Mississippi,6,38,4,2,2547868,147868,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Eric,Weddle,FS,91,85,90,87,68,50,70,25,73,81,30,6,6,6,6,6,35,35,75,49,35,67,99,97,35,35,35,35,35,80,Right,32,71,195,34,1/4/1985,12,Utah,2,5,2,2,10502050,5250525,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Greg,Mabin,CB,61,88,90,84,71,64,61,61,63,80,27,6,6,6,6,6,25,25,69,18,17,63,84,77,33,34,33,34,54,82,Right,30,74,198,25,6/25/1994,2,Iowa,15,63,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,Kyle,Juszczyk,FB,83,81,87,84,79,68,76,85,73,89,35,20,15,10,10,10,63,70,45,19,19,45,89,93,61,58,42,38,64,87,Right,44,73,238,28,4/23/1991,6,Harvard,4,34,4,2,21000000,7000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Boogie,Roberts,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,65,74,289,23,1/19/1996,0,San Jose State,,,,,,,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49ers,David,Mayo,ROLB,61,81,87,74,75,32,55,45,62,84,25,6,6,6,6,29,45,45,85,22,29,10,84,78,45,45,45,45,-1,82,Right,59,74,243,26,8/8/1993,4,Texas State,5,41,2,2,2500000,1100000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Mike,Thomas,WR,63,88,89,85,63,68,67,31,77,86,23,15,10,6,10,6,35,54,13,19,19,79,88,90,36,31,13,13,70,86,Right,88,73,189,25,8/16/1994,3,Southern Mississippi,6,46,4,1,2456068,116068,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Trevon,Young,LOLB,51,80,87,79,80,33,38,28,40,80,20,6,6,6,6,6,45,45,73,17,11,10,83,66,45,45,45,45,29,74,Right,49,76,259,24,4/1/1995,1,Louisville,6,45,3,2,1710000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Aqib,Talib,CB,85,87,91,91,70,77,74,40,81,96,40,6,6,6,6,6,35,35,59,25,25,67,94,87,35,35,35,35,67,85,Right,21,73,207,33,2/13/1986,11,Kansas,1,20,6,1,57000000,11500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Nickell,Robey-Coleman,CB,88,89,91,90,51,77,58,21,74,95,25,15,10,10,15,15,35,35,61,20,20,72,90,87,35,35,35,35,67,84,Right,23,68,179,27,1/17/1992,6,USC,15,63,3,2,15675000,6625000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Andrew,Whitworth,LT,95,62,73,59,92,19,40,40,24,65,35,6,6,6,6,6,94,90,37,20,28,13,90,90,88,91,93,96,9,88,Left,77,79,330,37,12/12/1981,13,LSU,2,23,3,1,33750000,15000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Nsimba,Webster,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,14,70,180,23,1/27/1996,0,Eastern Washington,15,63,3,3,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Nick,Scott,SS,56,90,92,83,64,71,69,50,64,92,28,6,6,6,6,6,45,35,68,18,14,40,90,87,35,35,35,35,60,84,Right,46,71,200,24,5/17/1995,0,Penn State,7,51,4,4,2597328,77328,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Kevin,Peterson,CB,60,86,92,85,61,59,40,10,52,84,17,6,6,6,6,6,15,15,44,21,24,55,89,86,35,35,35,35,49,70,Right,25,71,185,25,3/22/1994,3,Oklahoma State,15,63,1,1,570000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Tanzel,Smart,RE,68,67,79,63,82,22,26,35,32,68,14,6,6,6,6,6,45,45,74,17,11,10,76,88,45,45,45,45,12,78,Right,92,73,293,24,11/6/1994,2,Tulane,6,29,4,2,2564792,164792,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Ramon,Richards,CB,54,85,88,84,55,65,60,28,63,80,51,49,43,39,36,25,10,16,56,18,17,50,90,86,33,34,33,34,52,83,Right,47,71,188,23,11/29/1995,1,Oklahoma State,15,63,2,2,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Austin,Proehl,WR,51,90,92,90,48,76,70,35,77,81,36,29,19,14,23,24,30,46,25,17,13,71,90,85,34,32,20,19,70,73,Right,87,70,175,23,10/11/1995,1,North Carolina,7,63,2,2,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Ogbonnia,Okoronkwo,ROLB,53,82,87,81,83,39,40,25,41,90,19,5,5,5,5,5,45,45,79,15,10,10,84,90,45,45,45,45,39,85,Right,45,74,253,24,4/24/1995,1,Oklahoma,5,32,4,3,2734536,274536,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Troy,Reeder,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,95,75,245,24,9/13/1994,0,Delaware,15,63,3,3,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Taylor,Rapp,SS,64,84,88,88,63,62,61,33,67,84,36,25,18,12,30,6,35,35,74,18,14,57,89,91,35,35,35,35,46,84,Right,24,72,208,21,12/22/1997,0,Washington,2,29,4,4,4673694,2621489,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,JoJo,Natson,WR,63,90,92,87,50,87,63,40,75,80,24,20,15,10,23,17,34,37,20,20,14,86,92,87,19,11,13,13,75,75,Right,19,67,157,25,2/1/1994,2,Akron,15,63,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Natrez,Patrick,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,57,75,242,22,7/9/1997,0,Georgia,15,63,3,3,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Joseph,Noteboom,LG,55,74,84,61,85,10,25,20,20,62,17,6,6,6,6,6,71,70,31,15,12,11,87,90,66,72,66,74,11,89,Right,70,77,322,24,6/19/1995,1,Texas Christian,3,25,4,3,3452043,818892,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Josh,Reynolds,WR,79,88,88,86,62,72,76,50,85,88,30,25,20,15,27,20,44,49,35,20,14,45,92,87,27,20,25,23,74,77,Right,83,75,194,24,2/16/1995,2,Texas A&M,4,21,4,2,3048024,648024,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Johnny,Mundt,TE,56,81,87,80,74,58,68,70,73,74,25,6,6,6,6,6,59,61,33,22,20,10,85,86,55,59,58,52,62,84,Right,82,76,233,24,11/23/1994,2,Oregon,15,63,2,1,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Steven,Parker,FS,49,86,90,87,51,43,62,43,56,87,30,6,6,6,6,6,35,35,72,17,12,45,88,91,35,35,35,35,41,85,Right,38,73,210,23,12/14/1995,1,Oklahoma,15,63,2,2,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Aaron,Neary,LG,62,67,80,69,81,18,22,25,26,71,26,6,6,6,6,6,63,64,29,22,22,10,84,90,62,65,65,60,8,77,Right,72,76,300,26,11/15/1992,3,Eastern Washington,15,63,1,1,570000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Marcus,Peters,CB,86,90,90,91,71,76,68,25,81,89,29,6,6,6,6,6,35,35,57,15,14,45,87,93,35,35,35,35,66,82,Right,22,72,196,26,1/9/1993,4,Washington,1,18,5,1,9584160,9584160,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Brock,Miller,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,2,71,181,,,1,Southern Utah,,,,,,,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Clay,Matthews,ROLB,81,82,88,84,84,28,52,28,67,80,13,6,6,6,6,6,45,45,81,17,10,10,97,88,45,45,45,45,13,91,Right,52,75,255,33,5/14/1986,10,USC,1,26,2,2,9250000,5500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Cooper,Kupp,WR,90,88,91,94,65,82,80,55,89,76,48,42,36,30,42,37,46,51,31,22,20,84,94,89,32,28,39,34,83,85,Right,18,74,208,26,6/15/1993,2,Eastern Washington,3,5,4,2,3832093,954760,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
